asv	kingdom	phylum	class	order	family	genus	species
014a2181d5894097c952877dc83b2fad	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Anaerovorax	uncultured bacterium
52fd8852b8b151affbcccf7d72781433	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured alpha proteobacterium	uncultured alpha proteobacterium
92942002a2be86e6f4a677ae43b29e9f	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
11fb3a36fea3072a5d9fdd448ee0a5a3	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
f3e46b7c2bf726bd5611d7ee6945c366	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
d4a2422262aa3f64d1113bf87370d782	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
cbec465001b0cdf3ced9aa0f480bbab1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
e58f520414cf3f2cbd2f79d1f452e85c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured bacterium
4932d2a954d3c73acd0d4cbad9cce05d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
4e75433376fb620bdf28419aea40042d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	NA
7e48c765b16e65d6eaef95cccdbd7ee8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
38039b2304b1833236a7df292accdd11	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
c93a597683f8a7d9caf9571141d0e841	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Ambiguous_taxa
6fc4333b448951ba05b2d7ffbf87f9c5	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Enterorhabdus sp. Marseille-P3203T
5c30a71c99fce9f2715cf736bd6c2cd1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
3b1a473876f095d291bafac8be3879b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
832f96cf96c0d1b7d96bb1eeeaefa8a3	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
96adbd58ae873a73d6494ca26732beda	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
a51f06ea02247a68d8295d6c05c53921	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	Eggerthellaceae bacterium
8558ef940b56560f2d92961f72314bf1	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
8b2b5859da9093d13914726ac2008ed7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	UBA1819	NA
d5e46a299ede3b86bb4f750e98c6da5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	NA
03aad62376bfdf6cefd288dca110317f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
e2e1b3547c96804ea93266c72324eb89	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	NA
47ac5dc9d7df20e61ac882f21e095a4c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
ad9d25cfdc89ee145ec70cdf2c19aa29	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
becf94e1a7f1ffdca1fd07ba8f206c62	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
edc06e5f20535c71071803ccc27290d8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	NA
13ac3a1a7e8f626cbaa48524882bed6e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
15829d060d5994404aa42fc5a0b3e6b6	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
6f5ca5e15059acbb6b3725582c8b2483	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	uncultured	NA
82d586ad246e815aa7fc052026670fd2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured bacterium
297395dfda31f3ee3a62db54f3b15755	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
695eb60c2e81f2823db2e0e3aee85c3b	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
738ae55299936bb1f21e673533d33216	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	Ambiguous_taxa
f8f8578e959750bb8dd3832904874592	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
f5cd9da2244aeffda48d1401e9f9fb8b	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	uncultured bacterium
ed8af3820515b090a8f808de0738c12d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
72eadc5bf321744de5194e70dac50a69	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
c989364ec2bdb76da21ffbde75e2df90	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
a0395e56ef63583d215ba6ac0b7eafc8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
06dc8de5167d01b990b475d0899799e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
c60d1cf6b7ebdb59f26ba52d61457ae5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
181e16f80158a2b3f91de63535cef306	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
d3bbdbbb294343260da7c0ae85c623e4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
326bed87231122c2b9ba2be4a30c3081	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured bacterium
2ad0dad207ef3fcb1eaabbb6e78c6073	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
5a7c3c5887b3b48858a865dc8af913ef	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
aef7625a26a262c9e235c91dcccea1af	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
aa1c3464437e79f69e2143794d55f0f9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
700a88ba67d67db01bc60de96846f0bd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured bacterium
c1a0d3e3d1d2cc9df6ac6d14f414efb1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1596c621a5551d4a9b080faf20e38138	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
d517992ca877fda5d2721e9aa7709ea8	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
481ab77e1faf7553327564bbe7f4e76f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
f891277ebd7ed6f7acb85631df7785df	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	uncultured bacterium
27d13cf4ea52f0816a04c54d0e737c32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
379a186d70abd49cb5fbd2fa8265a497	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ccf6c71b09b0a4d4745a8fc16897ad04	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
d59857f64fab07a7454e2df9959fa37f	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured Thermoanaerobacterales bacterium	uncultured Thermoanaerobacterales bacterium
b4465a43964e393216e5483adcec2172	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
89f40e8549c8ce6a0e9b08036572f9f3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	Ambiguous_taxa
74001718918f1f6f1734f56313638ad7	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
bf7c50d84d3933d398671de1396e0560	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
84a0364838bb91c057e484ab53f500d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 6	NA
dafdb2ff8afb23edd1215dfa6ef560d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Caldicoprobacteraceae	Caldicoprobacter	uncultured bacterium
8e758fab5a4814776f6159e5f1d40426	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
e8a4d0649b4601296dd22eef746ba434	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
90c1ae30dde9d7fd3c5ef60974e63108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA
be097b5de52a2722dc7dc2158e3783e7	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
6ffd9cff14b685d484466c82fd228944	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured bacterium
63276cdff1449462d1a5f259e62ef548	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
d07d5e230cc16427e31cb70def6aa17c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured bacterium
999fe204c17ccff5951d0780322a894d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
45853cd682872d3084c8adba9873db66	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	NA
33c2f357f6d34ce04bc1ad9225da72b1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
f21d32c76cc05ed760bd29b26f7232fd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
039d18c6b069289d3c6355ebbe659a4b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured organism
c1eeae4b98d6450ca64d79bc5ab0bb61	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	NA	NA	NA
85c71b1ac83275ba3862a4603341343c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured Firmicutes bacterium
cb5405cdab83f4d9ddc90f1b11db38ff	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
612cd1b6b74cf44c88e6b6ee19c95803	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	uncultured bacterium
453862bdc09e7d7256a3394506587dd1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
fc2fcd55dd8ec8fd85fa4f261f005c0d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
78c2b8e06a58a133919d9e5fd0cd2da1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	NA
c1a4b478f693708eff07212bc74d3d70	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
fa4a99b66f3b864b0e7b5ac8d48e1c94	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
06a1c5bcf05a9b8e4e5fa829a7db2238	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
2f339a1ceedd181bbe8fb8935153372e	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
7a91e81714ba2d9af883ab33093048fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
98352ae351e75a6aad1c26146d39315b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	NA
9007a144e5c55d5c83d0d7e4bfb393be	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
b634723e66bb449cf023e951e8bcd1c5	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
a591a1096a14d0a01871f16397922725	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium xerosis
b6189561bb463c3a47661fb291f740d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
0bdc222f1ac133b47365a6d9f7cb3b1b	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
8d99542ca0f204992b3548a30e9b472d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
0f693858011da4acf78c79bc6c58e44a	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
741de7f80526aa79cc7e0893d4d14fbb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	uncultured bacterium
666ccb9b33165e25d9c76ae126d6d345	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-004	uncultured bacterium
eaf4a71787dfcd270a09c1af0ddf20b5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	uncultured bacterium
01c2dc0315d04d8b22acddf25b6d05df	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured organism	uncultured organism
e31d25c2252703d9e522954b663e3b2b	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae UCG-011	uncultured bacterium
d6b7b4e713ccc07dfa6b69f3178a3d1e	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
1df77709fbe90e6e7c8d000476ee4d49	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
731ec83438af07ccc0496a2b8ffae621	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	uncultured bacterium	uncultured bacterium
ac470eb9e47bc5404df7cff743b79e6b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
3dccb999e9284ac4289ce4cd18edce2e	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
babffb6a7ca645763bdd253e1107fc8d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
66f33314cd4411379d3f92aa4f2001c7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
b52558d6a98b77ab08d224856adce1d4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
3ac77bc1410516ad7fa3a526b862d0e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA
a922ae05381b03dc8f60f8c1ef742f12	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
95498c5379d3b07f4b8371edb27abe61	Bacteria	NA	NA	NA	NA	NA	NA
c4caba2cae5f1858d0859ca0ba903f87	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
51c9123ce8f12d2b797d7ba9768e7a22	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured bacterium
9008bcefea4e98e09c4ff9ef9756bed5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured bacterium
4a5b34018cda04b4533c284c4375176d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
f89694e5d4b09f9f1ab40eb31cb7eccd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
c7d44c661fce0af9f997eddb1ee2fd66	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
a9abf2e28ecdc32987cd0834867374e9	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	NA	NA	NA
74f0ae17100b8c2305878ba324a295e3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
8c1b9f4736615d3bdf5d56cba2ff2d67	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
3bbea9f0c18cbcdb4453aac17d35b68b	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
57446d1173aae4aeff626301e385daf4	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
c465369152e7cc2045aa9357262d334c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f6f4fb418ba3fa2dd48a79844dd1552b	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	Gordonibacter sp. Marseille-P3078
71838fe81717b0140bab3c768435253f	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	uncultured bacterium
ff4d881c98a329f40f5b430723c37b9b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Ambiguous_taxa
387b706f6f54cabc2f630f1ee4f8bb20	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
4d9f84dc88094e381e802daad7165a99	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured rumen bacterium
aea092cfb6f83caa85e4a191fc9bebdb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
25e53197f0f633814e3749a0ef910b0d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
b7280258015f0b12bb5b09dbccb800da	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
acc7bd529e99e987842e292845245bd9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
cac6961f6b73edd346764f4495a12422	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	Ambiguous_taxa
df84fc8bb4693ad5e425dd42a2e8ee08	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
fd3bab36bd07c222cf9d1709a227ed41	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
2aa5063dde6bfcc4d5c34b512651b945	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
90f70cd3830b989088ed78b82f18401d	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
69f90ac717761f8ba6f4b38f0a19bd5b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-010	uncultured bacterium
89cd734ce7ba0e596e7c09f6a62a8389	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	uncultured bacterium
36dabe4f34ad053bb0b975ea465f8fa6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	uncultured bacterium
2747207997d4dd01db6616dfe1b898e9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	NA
a47f863312338d95e280511cf6bf5e82	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
c6ace4d200a12b46efff08b12fbb82c2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
ecb74fb1a7f72d05ee8ebc1698927112	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
2f357da94565b804097cc58bd6a37ca5	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
dd532bf6af99bb435af572c4eb485e5c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
870631a1d8915c7d60500d8c4d1b7f8f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
a6c9ad1f3afb8cc8afa6ded14becb1b1	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	NA
e7f9434212ef9be4f431db7719c0b612	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
200f21f1a843ee44c2b8d0b26aba13e8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
080c42067d78a4d17ebc555669e6eef4	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
61c6dad12ecc8cb397779a2c72cf2703	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured rumen bacterium
be71dc88c4bad5677d3dcdcd3ecac7ed	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
58fa03317b051ea8c60dd1983f859202	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
b6c109a6ad23ae814486b9b79d7bfeaa	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	uncultured bacterium
f653fa29df1c44a96c0d1348613853b7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0f762e7a14de70b9893f8480738dac48	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
5bdb1cb25430dd22e23cfaace62cba1d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
805e9dc1c51156ec841c845a76722f21	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 3	uncultured bacterium
dfb6ce3ff49b9d8d95ca418cf48d04e4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
0629aa8f9dd87886367db1ef342e4d90	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	NA
be0ed6358f8ec11916455844cbe7ff03	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
a78f20bad219c131592033052957e14f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	uncultured bacterium
39215b1a9f7645b75e4bb47e80340b1e	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA
cc36fda59ad6396b87b43fafd8421ea7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured bacterium
877cd3115dc908d3550a02408e8928b1	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
122d89f3d94fd564be794cafafc62f48	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NC2004 group	uncultured bacterium
631055fc579d96c038ca06c4e2227b47	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	Blattella germanica (German cockroach)	Blattella germanica (German cockroach)	Blattella germanica (German cockroach)
be6a1306c156d0475cf310d4cc108b82	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	NA	NA	NA
10cf92b72c818c2ee4ca8ffd670ff262	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
71014870b63807d1888ff42ddaa00686	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-010	uncultured bacterium
e9b4b841b47d450a0c3d9e5765a0166b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-004	uncultured bacterium
8b3a6e821d4559bcb6ba4ac047aeadca	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Ambiguous_taxa
c4da6da6c218201e329700adbeae722c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	Ambiguous_taxa
